ms,f,l,r,dF,dL,dR,err,corr,pwmL,pwmR,encL,encR,event
39765,1664,1614,3896,21,14,0,-2282,-56,55,160,1390,1964,CRASH_R
39773,1664,1623,3896,0,9,0,-2273,-56,55,160,1390,1972,CRASH_R
39781,1646,1625,3896,-18,2,0,-2271,-56,55,160,1390,1979,CRASH_R
39789,1643,1623,3896,-3,-2,0,-2273,-56,55,160,1390,1986,CRASH_R
39797,1643,1625,3895,0,2,-1,-2270,-56,55,160,1390,1993,CRASH_R
39805,1642,1611,3895,-1,-14,0,-2284,-57,55,160,1390,2000,CRASH_R
39813,1637,1598,3896,-5,-13,1,-2298,-57,55,160,1390,2007,CRASH_R
39822,1640,1598,3897,3,0,1,-2299,-57,55,160,1390,2015,CRASH_R
39830,1637,1598,3897,-3,0,0,-2299,-57,55,160,1390,2022,CRASH_R
39865,1640,1601,3896,3,3,-1,-2295,-57,55,160,1390,2054,CRASH_R
39871,1640,1601,3896,3,3,-1,-2295,-57,55,160,1390,2059,RUN
39879,1651,1602,3896,11,1,0,-2294,-57,55,160,1390,2066,CRASH_R
39887,1651,1603,3896,0,1,0,-2293,-57,55,160,1390,2074,CRASH_R
39895,1644,1602,3897,-7,-1,1,-2295,-57,55,160,1390,2081,CRASH_R
39903,1644,1601,3897,0,-1,0,-2296,-57,55,160,1390,2089,CRASH_R
39912,1660,1599,3897,16,-2,0,-2298,-57,55,160,1390,2097,CRASH_R
39920,1666,1597,3896,6,-2,-1,-2299,-57,55,160,1390,2106,CRASH_R
39928,1662,1597,3895,-4,0,-1,-2298,-57,55,160,1390,2114,CRASH_R
39936,1662,1597,3895,0,0,0,-2298,-57,55,160,1390,2122,CRASH_R
39944,1641,1597,3897,-21,0,2,-2300,-57,55,160,1390,2130,CRASH_R
39954,1638,1597,3897,-3,0,0,-2300,-57,55,160,1390,2142,CRASH_R
39963,1638,1597,3896,0,0,-1,-2299,-57,55,160,1390,2150,CRASH_R
39998,1644,1597,3894,6,0,-2,-2297,-57,55,160,1390,2189,CRASH_R
39998,1644,1597,3894,6,0,-2,-2297,-57,55,160,1390,2189,RUN
40006,1644,1597,3894,0,0,0,-2297,-57,55,160,1390,2197,CRASH_R
40014,1644,1625,3896,0,28,2,-2271,-55,55,160,1390,2205,CRASH_R
40022,1648,1628,3902,4,3,6,-2274,-56,55,160,1390,2213,CRASH_R
40031,1651,1630,3906,3,2,4,-2276,-56,55,160,1390,2222,CRASH_R
40039,1648,1628,3902,-3,-2,-4,-2274,-56,55,160,1390,2230,CRASH_R
40047,1642,1626,3895,-6,-2,-7,-2269,-56,55,160,1390,2238,CRASH_R
40057,1642,1625,3895,0,-1,0,-2270,-56,55,160,1390,2249,CRASH_R
40065,1643,1625,3896,1,0,1,-2271,-56,55,160,1390,2257,CRASH_R
40073,1643,1625,3897,0,0,1,-2272,-56,55,160,1390,2266,CRASH_R
40081,1640,1624,3897,-3,-1,0,-2273,-56,55,160,1390,2274,CRASH_R
40090,1640,1625,3897,0,1,0,-2272,-56,55,160,1390,2283,CRASH_R
40125,1640,1618,3896,0,-7,-1,-2278,-57,55,160,1390,2322,CRASH_R
40125,1640,1618,3896,0,-7,-1,-2278,-57,55,160,1390,2322,RUN
40133,1640,1617,3896,0,-1,0,-2279,-57,55,160,1390,2331,CRASH_R
40141,1641,1603,3896,1,-14,0,-2293,-57,55,160,1390,2341,CRASH_R
40149,1640,1601,3896,-1,-2,0,-2295,-57,55,160,1390,2351,CRASH_R
40160,1642,1597,3896,2,-4,0,-2299,-57,55,160,1390,2365,CRASH_R
40168,1640,1597,3895,-2,0,-1,-2298,-57,55,160,1390,2374,CRASH_R
40176,1642,1597,3897,2,0,2,-2300,-57,55,160,1390,2383,CRASH_R
40184,1640,1578,3907,-2,-19,10,-2329,-59,55,160,1390,2390,CRASH_R
40192,1642,1576,3907,2,-2,0,-2331,-58,55,160,1390,2397,CRASH_R
40201,1642,1574,3898,0,-2,-9,-2324,-57,55,160,1390,2403,CRASH_R
40209,1642,1574,3897,0,0,-1,-2323,-58,55,160,1390,2409,CRASH_R
40217,1594,1574,3897,-48,0,0,-2323,-58,55,160,1390,2416,CRASH_R
40252,1592,1612,3895,-2,38,-2,-2283,-54,55,160,1390,2464,CRASH_R
40252,1592,1612,3895,-2,38,-2,-2283,-54,55,160,1390,2464,RUN
40270,1078,1627,3897,-514,15,2,-2270,-56,55,160,1390,2498,CRASH_R
40278,901,1745,3915,-177,118,18,-2170,-48,55,160,1390,2514,CRASH_R
40286,893,1745,3915,-8,0,0,-2170,-54,55,160,1390,2531,CRASH_R
40295,710,1726,3895,-183,-19,-20,-2169,-54,55,160,1390,2547,CRASH_R
40303,710,1726,3886,0,0,-9,-2160,-53,55,160,1390,2563,CRASH_R
40311,735,1987,3886,25,261,0,-1899,-33,55,160,1390,2577,CRASH_R
40319,735,1987,3887,0,0,1,-1900,-47,55,160,1390,2591,CRASH_R
40327,438,1984,3887,-297,-3,0,-1903,-47,55,160,1390,2603,CRASH_R
40335,438,1984,3887,0,0,0,-1903,-47,55,160,1390,2615,CRASH_R
40343,213,1984,3615,-225,0,-272,-1631,-32,55,160,1392,2626,CRASH_R
40382,213,1977,3607,0,-7,-8,-1630,-40,55,160,1403,2678,CRASH_R
40382,213,1977,3607,0,-7,-8,-1630,-40,55,160,1403,2678,RUN
40390,294,784,2987,81,-1193,-620,0,0,55,160,1406,2690,LEFT_OPEN
40638,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
41275,305,2023,853,305,2023,853,1170,60,170,70,-462,485,RUN
41376,1774,2080,1043,12,-1,5,1037,25,119,69,-416,511,RUN
41476,1863,2315,1133,8,92,0,1182,34,122,55,-343,554,RUN
41576,1915,2433,1184,17,2,21,1249,30,114,55,-257,599,RUN
41708,1967,2774,1334,1,1,8,1440,35,117,55,-139,658,RUN
41717,1990,2910,1376,23,136,42,1534,43,117,55,-133,662,CRASH_L
41733,1990,3018,1376,0,104,0,1642,46,118,55,-117,669,CRASH_L
41772,2003,3154,1378,-9,133,-3,1776,51,120,55,-76,685,CRASH_L
41840,1993,3258,1420,1,104,0,1838,51,123,55,-5,718,CRASH_L
41840,1993,3258,1420,1,104,0,1838,51,160,55,-5,718,RUN
41857,1986,3418,1470,-7,143,8,1948,56,123,55,13,726,CRASH_L
41865,1967,3418,1472,-19,0,2,1946,48,160,55,21,730,CRASH_L
41873,1967,3413,1474,0,-5,2,1939,48,160,55,31,735,CRASH_L
41881,1967,3413,1496,0,0,22,1917,47,160,55,40,739,CRASH_L
41889,1967,3415,1498,0,2,2,1917,47,160,55,49,743,CRASH_L
41897,1945,3523,1498,-22,108,0,2025,56,160,55,59,747,CRASH_L
41905,1942,3523,1498,-3,0,0,2025,50,160,55,69,751,CRASH_L
41915,1922,3516,1498,-20,-7,0,2018,50,160,55,83,756,CRASH_L
41924,1918,3515,1517,-4,-1,19,1998,49,160,55,93,760,CRASH_L
41932,1898,3516,1517,-20,1,0,1999,50,160,55,105,764,CRASH_L
41967,1891,3657,1517,-7,141,0,2140,60,160,55,154,783,CRASH_L
41967,1891,3657,1517,-7,141,0,2140,60,160,55,154,783,RUN
41976,1854,3661,1555,-37,4,38,2106,50,160,55,166,787,CRASH_L
41984,1836,3757,1558,-18,96,3,2199,60,160,55,177,791,CRASH_L
41992,1784,3757,1559,-52,0,1,2198,54,160,55,189,795,CRASH_L
42000,1776,3757,1579,-8,0,20,2178,53,160,55,201,799,CRASH_L
42008,1747,3757,1603,-29,0,24,2154,53,160,55,213,803,CRASH_L
42018,1729,3773,1605,-18,16,2,2168,54,160,55,229,809,CRASH_L
42027,1692,3850,1603,-37,77,-2,2247,60,160,55,242,813,CRASH_L
42035,1679,3854,1602,-13,4,-1,2252,56,160,55,254,818,CRASH_L
42043,1654,3854,1602,-25,0,0,2252,56,160,55,267,822,CRASH_L
42051,1640,3853,1655,-14,-1,53,2198,52,160,55,279,827,CRASH_L
42059,1575,3853,1655,-65,0,0,2198,54,160,55,292,831,CRASH_L
42095,1575,3865,1655,0,12,0,2210,55,160,55,348,851,CRASH_L
42095,1575,3865,1655,0,12,0,2210,55,160,55,348,851,RUN
42103,1902,3887,1721,327,22,66,0,0,0,0,360,855,FRONT
42163,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
42753,1902,3887,1726,1902,3887,1726,0,0,0,0,470,-455,FRONT
42818,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
43324,1908,2263,1726,1908,2263,1726,0,0,0,0,475,-462,FRONT
43384,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
43872,636,2263,2410,636,2263,2410,-147,-11,119,141,479,-463,RUN
43973,641,2414,2768,0,0,-5,-354,-8,162,170,541,-400,RUN
44073,683,2506,2689,0,9,0,-183,-4,166,170,668,-272,RUN
44173,737,2624,2614,3,8,-16,10,0,170,170,833,-108,RUN
44306,886,789,2479,8,-620,-5,0,0,104,156,1053,137,LEFT_OPEN
44543,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
45090,1181,742,2183,1181,742,2183,0,0,0,0,-458,478,LEFT_OPEN
45434,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
45934,171,2242,2028,171,2242,2028,214,16,146,114,-464,482,RUN
45970,2150,1387,1039,1979,-855,-989,0,0,0,0,-455,496,FRONT
46030,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
46537,2150,1387,1039,2150,1387,1039,0,0,0,0,473,-462,FRONT
46601,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
47066,1402,1384,1688,1402,1384,1688,-304,-24,98,146,488,-469,RUN
47166,1447,719,1701,0,0,-1,-982,-24,95,143,527,-410,RUN
47267,1576,725,1704,22,8,1,-979,-24,85,133,590,-313,RUN
47367,1666,742,1843,4,0,38,-1101,-29,74,132,658,-202,RUN
47499,1880,765,1403,47,0,2,-638,-16,70,102,740,-70,RUN
47632,2036,789,2461,-4,-3,15,-1672,-42,55,120,800,54,RUN
47672,2086,817,2921,6,0,228,-2104,-60,55,122,817,93,CRASH_R
47712,2088,841,3084,0,-3,172,-2243,-60,55,127,834,136,CRASH_R
47764,2086,1063,3082,3,222,0,-2019,-38,55,114,855,194,RUN
47772,2083,1068,3338,-3,5,256,-2270,-60,55,114,859,202,CRASH_R
47799,2065,1256,3517,0,-7,171,-2261,-60,55,128,872,233,CRASH_R
47807,2039,1257,3517,-26,1,0,-2260,-56,55,160,876,242,CRASH_R
47815,2039,1257,3517,0,0,0,-2260,-56,55,160,879,252,CRASH_R
47823,2040,1329,3515,1,72,-2,-2186,-50,55,160,883,262,CRASH_R
47831,2040,1334,3515,0,5,0,-2181,-54,55,160,886,272,CRASH_R
47839,2039,1331,3721,-1,-3,206,-2390,-60,55,160,890,282,CRASH_R
47848,2033,1331,3721,-6,0,0,-2390,-59,55,160,892,293,CRASH_R
47856,2012,1331,3721,-21,0,0,-2390,-59,55,160,896,304,CRASH_R
47891,2010,1378,3721,-2,47,0,-2343,-56,55,160,913,355,CRASH_R
47891,2010,1378,3721,-2,47,0,-2343,-56,55,160,913,355,RUN
47905,1966,1386,3874,-44,8,153,-2488,-60,55,160,920,376,CRASH_R
47914,1926,1431,3874,-40,45,0,-2443,-58,55,160,924,388,CRASH_R
47922,1899,1431,3894,-27,0,20,-2463,-60,55,160,928,400,CRASH_R
47930,1897,1430,3896,-2,-1,2,-2466,-60,55,160,932,413,CRASH_R
47938,1855,1430,3897,-42,0,1,-2467,-60,55,160,936,425,CRASH_R
47946,1848,1501,3896,-7,71,-1,-2395,-56,55,160,939,436,CRASH_R
47954,1810,1504,3895,-38,3,-1,-2391,-59,55,160,944,448,CRASH_R
47962,1803,1501,3895,-7,-3,0,-2394,-59,55,160,948,461,CRASH_R
47970,1745,1504,3898,-58,3,3,-2394,-59,55,160,952,473,CRASH_R
47978,1736,1515,3898,-9,11,0,-2383,-59,55,160,956,485,CRASH_R
47988,1667,1573,3898,-69,58,0,-2325,-54,55,160,960,501,CRASH_R
48024,1666,1577,3897,-1,4,-1,-2320,-57,55,160,978,555,CRASH_R
48024,1666,1577,3897,-1,4,-1,-2320,-57,55,160,978,555,RUN
48032,1666,1573,3896,0,-4,-1,-2323,-58,55,160,980,567,CRASH_R
48040,1666,1571,3896,0,-2,0,-2325,-58,55,160,981,578,CRASH_R
48049,1668,1571,3896,2,0,0,-2325,-58,55,160,983,589,CRASH_R
48057,1670,1575,3898,2,4,2,-2323,-58,55,160,985,600,CRASH_R
48065,1687,1580,3898,17,5,0,-2318,-57,55,160,986,612,CRASH_R
48073,1692,1575,3898,5,-5,0,-2323,-58,55,160,987,622,CRASH_R
48081,1693,1574,3897,1,-1,-1,-2323,-58,55,160,988,633,CRASH_R
48091,1692,1574,3895,-1,0,-2,-2321,-57,55,160,988,646,CRASH_R
48100,1690,1574,3897,-2,0,2,-2323,-58,55,160,988,656,CRASH_R
48108,1690,1574,3896,0,0,-1,-2322,-58,55,160,989,665,CRASH_R
48116,1688,1554,3896,-2,-20,0,-2342,-59,55,160,989,674,CRASH_R
48151,1689,1554,3896,1,0,0,-2342,-58,55,160,989,712,CRASH_R
48151,1689,1554,3896,1,0,0,-2342,-58,55,160,989,712,RUN
48159,1689,1550,3896,0,-4,0,-2346,-58,55,160,989,721,CRASH_R
48168,1691,1554,3897,2,4,1,-2343,-58,55,160,989,730,CRASH_R
48176,1691,1551,3894,0,-3,-3,-2343,-58,55,160,989,738,CRASH_R
48184,1689,1552,3896,-2,1,2,-2344,-58,55,160,989,747,CRASH_R
48194,1689,1552,3896,0,0,0,-2344,-58,55,160,989,759,CRASH_R
48202,1688,1575,3896,-1,23,0,-2321,-57,55,160,989,768,CRASH_R
48211,1688,1575,3893,0,0,-3,-2318,-57,55,160,989,777,CRASH_R
48219,1689,1575,3893,1,0,0,-2318,-57,55,160,989,786,CRASH_R
48227,1710,1578,3894,21,3,1,-2316,-57,55,160,989,794,CRASH_R
48235,1710,1578,3896,0,0,2,-2318,-58,55,160,989,803,CRASH_R
48243,1691,1553,3895,-19,-25,-1,-2342,-59,55,160,989,811,CRASH_R
48278,1689,1551,3896,-2,-2,1,-2345,-58,55,160,989,845,CRASH_R
48278,1689,1551,3896,-2,-2,1,-2345,-58,55,160,989,846,RUN
48287,1689,1546,3895,0,-5,-1,-2349,-58,55,160,989,853,CRASH_R
48297,1713,1543,3895,24,-3,0,-2352,-58,55,160,989,864,CRASH_R
48305,1713,1543,3895,0,0,0,-2352,-58,55,160,989,872,CRASH_R
48313,1707,1546,3895,-6,3,0,-2349,-58,55,160,989,880,CRASH_R
48321,1698,1574,3898,-9,28,3,-2324,-56,55,160,989,888,CRASH_R
48330,1691,1574,3898,-7,0,0,-2324,-58,55,160,989,896,CRASH_R
48338,1691,1574,3896,0,0,-2,-2322,-57,55,160,989,904,CRASH_R
48346,1693,1581,3896,2,7,0,-2315,-57,55,160,989,912,CRASH_R
48354,1710,1581,3897,17,0,1,-2316,-57,55,160,989,920,CRASH_R
48362,1715,1555,3897,5,-26,0,-2342,-59,55,160,989,927,CRASH_R
48370,1715,1555,3897,0,0,0,-2342,-58,55,160,989,935,CRASH_R
48408,1715,1549,3896,0,-6,-1,-2347,-58,55,160,989,975,CRASH_R
48408,1715,1549,3896,0,-6,-1,-2347,-58,55,160,989,975,RUN
48416,1691,1552,3895,-24,3,-1,-2343,-58,55,160,989,984,CRASH_R
48424,1691,1547,3895,0,-5,0,-2348,-58,55,160,989,993,CRASH_R
48432,1692,1552,3897,1,5,2,-2345,-58,55,160,989,1002,CRASH_R
48441,1692,1561,3897,0,9,0,-2336,-58,55,160,989,1011,CRASH_R
48449,1692,1572,3897,0,11,0,-2325,-57,55,160,989,1021,CRASH_R
48457,1689,1572,3895,-3,0,-2,-2323,-58,55,160,989,1030,CRASH_R
48465,1689,1572,3895,0,0,0,-2323,-58,55,160,989,1040,CRASH_R
48473,1693,1575,3895,4,3,0,-2320,-57,55,160,989,1050,CRASH_R
48483,1708,1575,3899,15,0,4,-2324,-58,55,160,989,1063,CRASH_R
48492,1708,1556,3895,0,-19,-4,-2339,-58,55,160,989,1073,CRASH_R
48500,1692,1556,3899,-16,0,4,-2343,-58,55,160,989,1083,CRASH_R
48535,1692,1553,3895,0,-3,-4,-2342,-58,55,160,989,1133,CRASH_R
48535,1692,1553,3895,0,-3,-4,-2342,-58,55,160,989,1133,RUN
48544,1692,1559,3907,0,6,12,-2348,-58,55,160,989,1144,CRASH_R
48552,1689,1551,3896,-3,-8,-11,-2345,-58,55,160,989,1155,CRASH_R
48560,1689,1550,3897,0,-1,1,-2347,-58,55,160,989,1166,CRASH_R
48568,1689,1550,3896,0,0,-1,-2346,-58,55,160,989,1177,CRASH_R
48576,1708,1573,3895,19,23,-1,-2322,-57,55,160,989,1188,CRASH_R
48590,1708,1581,3895,0,8,0,-2314,-57,55,160,989,1208,CRASH_R
48598,1690,1573,3896,-18,-8,1,-2323,-58,55,160,989,1219,CRASH_R
48606,1689,1579,3896,-1,6,0,-2317,-57,55,160,989,1230,CRASH_R
48614,1689,1574,3896,0,-5,0,-2322,-58,55,160,989,1241,CRASH_R
48622,1689,1574,3896,0,0,0,-2322,-58,55,160,989,1252,CRASH_R
48631,1687,1574,3896,-2,0,0,-2322,-58,55,160,989,1262,CRASH_R
48666,1690,1575,3895,3,1,-1,-2320,-57,55,160,989,1309,CRASH_R
48666,1690,1575,3895,3,1,-1,-2320,-57,55,160,989,1309,RUN
48674,1715,1576,3895,25,1,0,-2319,-57,55,160,989,1319,CRASH_R
48682,1715,1576,3895,0,0,0,-2319,-57,55,160,989,1329,CRASH_R
48693,1692,1575,3896,-23,-1,1,-2321,-58,55,160,989,1342,CRASH_R
48701,1689,1557,3896,-3,-18,0,-2339,-59,55,160,989,1351,CRASH_R
48709,1687,1550,3897,-2,-7,1,-2347,-58,55,160,989,1360,CRASH_R
48717,1689,1550,3897,2,0,0,-2347,-58,55,160,989,1370,CRASH_R
48725,1688,1552,3897,-1,2,0,-2345,-58,55,160,989,1379,CRASH_R
48734,1705,1552,3898,17,0,1,-2346,-58,55,160,989,1388,CRASH_R
48742,1712,1552,3896,7,0,-2,-2344,-58,55,160,989,1397,CRASH_R
48750,1712,1568,3898,0,16,2,-2330,-57,55,160,989,1406,CRASH_R
48758,1710,1553,3898,-2,-15,0,-2345,-59,55,160,989,1415,CRASH_R
48793,1703,1569,3916,-7,16,18,-2347,-58,55,160,989,1454,CRASH_R
48796,1703,1569,3916,-7,16,18,-2347,-58,55,160,989,1457,RUN
48804,1688,1568,3898,-15,-1,-18,-2330,-57,55,160,989,1466,CRASH_R
48812,1700,1568,3898,12,0,0,-2330,-58,55,160,989,1475,CRASH_R
48820,1684,1562,3896,-16,-6,-2,-2334,-58,55,160,989,1483,CRASH_R
48828,1700,1553,3896,16,-9,0,-2343,-58,55,160,989,1491,CRASH_R
48836,1710,1549,3894,10,-4,-2,-2345,-58,55,160,989,1499,CRASH_R
48844,1710,1549,3894,0,0,0,-2345,-58,55,160,989,1507,CRASH_R
48853,1697,1553,3894,-13,4,0,-2341,-58,55,160,989,1516,CRASH_R
48861,1697,1553,3896,0,0,2,-2343,-58,55,160,989,1524,CRASH_R
48869,1710,1552,3896,13,-1,0,-2344,-58,55,160,989,1532,CRASH_R
48879,1710,1545,3896,0,-7,0,-2351,-58,55,160,989,1543,CRASH_R
48887,1690,1544,3896,-20,-1,0,-2352,-58,55,160,989,1551,CRASH_R
48923,1690,1545,3897,0,1,1,-2352,-58,55,160,989,1588,CRASH_R
48923,1690,1545,3897,0,1,1,-2352,-58,55,160,989,1588,RUN
48931,1690,1547,3897,0,2,0,-2350,-58,55,160,989,1597,CRASH_R
48939,1692,1555,3897,2,8,0,-2342,-58,55,160,989,1605,CRASH_R
48947,1708,1555,3897,16,0,0,-2342,-58,55,160,989,1614,CRASH_R
48955,1708,1550,3896,0,-5,-1,-2346,-58,55,160,989,1622,CRASH_R
48963,1696,1550,3897,-12,0,1,-2347,-58,55,160,989,1630,CRASH_R
48972,1696,1554,3896,0,4,-1,-2342,-58,55,160,989,1638,CRASH_R
48982,1710,1565,3898,14,11,2,-2333,-58,55,160,989,1649,CRASH_R
48990,1710,1574,3896,0,9,-2,-2322,-57,55,160,989,1657,CRASH_R
48998,1710,1574,3896,0,0,0,-2322,-58,55,160,989,1665,CRASH_R
49006,1710,1571,3896,0,-3,0,-2325,-58,55,160,989,1673,CRASH_R
49015,1710,1571,3896,0,0,0,-2325,-58,55,160,989,1681,CRASH_R
49050,1710,1566,3897,0,-5,1,-2331,-58,55,160,989,1717,CRASH_R
49050,1710,1566,3897,0,-5,1,-2331,-58,55,160,989,1717,RUN
49058,1694,1556,3899,-16,-10,2,-2343,-58,55,160,989,1725,CRASH_R
49066,1693,1556,3897,-1,0,-2,-2341,-58,55,160,989,1733,CRASH_R
49074,1693,1556,3896,0,0,-1,-2340,-58,55,160,989,1741,CRASH_R
49085,1693,1556,3896,0,0,0,-2340,-58,55,160,989,1751,CRASH_R
49093,1713,1550,3910,20,-6,14,-2360,-59,55,160,989,1760,CRASH_R
49101,1713,1556,3910,0,6,0,-2354,-58,55,160,989,1768,CRASH_R
49109,1700,1561,3901,-13,5,-9,-2340,-58,55,160,989,1776,CRASH_R
49117,1698,1561,3899,-2,0,-2,-2338,-58,55,160,989,1785,CRASH_R
49125,1687,1554,3901,-11,-7,2,-2347,-58,55,160,989,1794,CRASH_R
49134,1687,1554,3906,0,0,5,-2352,-58,55,160,989,1803,CRASH_R
49142,1706,1554,3906,19,0,0,-2352,-58,55,160,989,1812,CRASH_R
49177,1706,1556,3906,0,2,0,-2350,-58,55,160,989,1853,CRASH_R
49177,1706,1556,3906,0,2,0,-2350,-58,55,160,989,1853,RUN
49188,1690,1555,3897,-16,-1,-9,-2342,-58,55,160,989,1866,CRASH_R
49196,1690,1556,3905,0,1,8,-2349,-58,55,160,989,1875,CRASH_R
49204,1710,1555,3897,20,-1,-8,-2342,-58,55,160,989,1885,CRASH_R
49212,1713,1552,3894,3,-3,-3,-2342,-58,55,160,989,1895,CRASH_R
49220,1711,1551,3894,-2,-1,0,-2343,-58,55,160,989,1904,CRASH_R
49228,1711,1552,3895,0,1,1,-2343,-58,55,160,989,1915,CRASH_R
49236,1699,1555,3896,-12,3,1,-2341,-58,55,160,989,1925,CRASH_R
49245,1693,1555,3896,-6,0,0,-2341,-58,55,160,989,1936,CRASH_R
49253,1690,1549,3894,-3,-6,-2,-2345,-58,55,160,989,1947,CRASH_R
49261,1689,1549,3894,-1,0,0,-2345,-58,55,160,989,1958,CRASH_R
49275,1689,1553,3897,0,4,3,-2344,-58,55,160,989,1976,CRASH_R
49310,1712,1574,3898,23,21,1,-2324,-57,55,160,989,2024,CRASH_R
49310,1712,1574,3898,23,21,1,-2324,-57,55,160,989,2024,RUN
49319,1714,1574,3897,2,0,-1,-2323,-58,55,160,989,2035,CRASH_R
49327,1712,1555,3898,-2,-19,1,-2343,-59,55,160,989,2046,CRASH_R
49335,1702,1554,3900,-10,-1,2,-2346,-58,55,160,989,2057,CRASH_R
49343,1702,1553,3900,0,-1,0,-2347,-58,55,160,989,2068,CRASH_R
49351,1710,1547,3896,8,-6,-4,-2349,-58,55,160,989,2078,CRASH_R
49359,1710,1547,3896,0,0,0,-2349,-58,55,160,989,2089,CRASH_R
49367,1689,1575,3896,-21,28,0,-2321,-56,55,160,989,2099,CRASH_R
49377,1686,1576,3895,-3,1,-1,-2319,-57,55,160,989,2113,CRASH_R
49386,1689,1576,3895,3,0,0,-2319,-57,55,160,989,2123,CRASH_R
49394,1712,1576,3896,23,0,1,-2320,-58,55,160,989,2133,CRASH_R
49402,1712,1576,3897,0,0,1,-2321,-58,55,160,989,2143,CRASH_R
49437,1690,1576,3897,-22,0,0,-2321,-58,55,160,989,2186,CRASH_R
49437,1690,1576,3897,-22,0,0,-2321,-58,55,160,989,2186,RUN
49446,1690,1554,3896,0,-22,-1,-2342,-59,55,160,989,2196,CRASH_R
49454,1696,1551,3896,6,-3,0,-2345,-58,55,160,989,2205,CRASH_R
49462,1711,1551,3896,15,0,0,-2345,-58,55,160,989,2214,CRASH_R
49470,1714,1551,3897,3,0,1,-2346,-58,55,160,989,2224,CRASH_R
49480,1714,1552,3898,0,1,1,-2346,-58,55,160,989,2236,CRASH_R
49489,1714,1573,3897,0,21,-1,-2324,-57,55,160,989,2245,CRASH_R
49497,1714,1573,3897,0,0,0,-2324,-58,55,160,989,2254,CRASH_R
49505,1712,1573,3896,-2,0,-1,-2323,-58,55,160,989,2262,CRASH_R
49513,1712,1575,3896,0,2,0,-2321,-57,55,160,989,2272,CRASH_R
49521,1698,1581,3901,-14,6,5,-2320,-57,55,160,989,2280,CRASH_R
49529,1698,1581,3901,0,0,0,-2320,-58,55,160,989,2289,CRASH_R
49565,1700,1574,3897,2,-7,-4,-2323,-58,55,160,989,2327,CRASH_R
49565,1700,1574,3897,2,-7,-4,-2323,-58,55,160,989,2327,RUN
49573,1714,1565,3897,14,-9,0,-2332,-58,55,160,989,2335,CRASH_R
49583,1718,1564,3896,4,-1,-1,-2332,-58,55,160,989,2347,CRASH_R
49591,1718,1564,3889,0,0,-7,-2325,-57,55,160,989,2356,CRASH_R
49600,1717,1564,3888,-1,0,-1,-2324,-58,55,160,989,2364,CRASH_R
49608,1690,1564,3879,-27,0,-9,-2315,-57,55,160,989,2373,CRASH_R
49616,1690,1570,3879,0,6,0,-2309,-57,55,160,989,2382,CRASH_R
49624,1687,1575,3875,-3,5,-4,-2300,-57,55,160,989,2390,CRASH_R
49632,1689,1575,3811,2,0,-64,-2236,-53,55,160,989,2400,CRASH_R
49640,1687,1575,3796,-2,0,-15,-2221,-55,55,160,989,2408,CRASH_R
49648,1687,1575,3796,0,0,0,-2221,-55,55,160,989,2418,CRASH_R
49656,1687,1556,3803,0,-19,7,-2247,-56,55,160,989,2426,CRASH_R
49694,1688,1556,3803,1,0,0,-2247,-56,55,160,989,2466,CRASH_R
49694,1688,1556,3803,1,0,0,-2247,-56,55,160,989,2466,RUN
49703,1688,1551,3544,0,-5,-259,-1993,-42,55,160,989,2473,CRASH_R
49827,1080,1719,3146,-103,0,443,-1427,-59,106,154,1001,2647,CRASH_R
49827,1080,1719,3146,-103,0,443,-1427,-59,55,160,1001,2647,RUN
49835,785,1890,3741,-295,171,595,-1851,-60,55,160,1006,2664,CRASH_R
49843,734,1890,3741,-51,0,0,-1851,-46,55,160,1009,2681,CRASH_R
49851,734,1890,3741,0,0,0,-1851,-46,55,160,1011,2698,CRASH_R
49859,811,1902,3743,77,12,2,-1841,-45,55,160,1012,2716,CRASH_R
49867,811,2127,3743,0,225,0,-1616,-28,55,160,1012,2735,CRASH_R
49878,293,2127,3581,-518,0,-162,-1454,-31,55,160,1012,2760,CRASH_R
49886,289,2127,3577,-4,0,-4,-1450,-36,55,160,1012,2778,CRASH_R
49894,272,2126,3575,-17,-1,-2,-1449,-36,55,160,1012,2797,CRASH_R
49902,272,2128,3574,0,2,-1,-1446,-36,55,160,1012,2816,CRASH_R
49910,291,2290,3565,19,162,-9,-1275,-22,55,160,1012,2836,CRASH_R
49954,346,2290,3084,53,0,-7,-794,-19,110,165,1043,2942,RUN
49962,957,670,2356,611,-1620,-728,0,0,110,165,1055,2962,LEFT_OPEN
50154,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
50478,28,3022,950,28,3022,950,2072,60,0,0,-484,488,CRASH_L
50478,28,3022,950,28,3022,950,2072,60,160,55,-484,488,RUN
50514,28,355,791,0,-2667,-159,0,0,160,55,-454,496,LEFT_OPEN
50710,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
